m/z,Average,Tryp R05,IMS199_Chemo_Left_4K,IMS199_Control_Right_Bottom_4K,IMS199_Control_Right_Top_4K
3216.4914551,0.31498,0.19791,0.301276,0.32452,0.373311
3217.1875,0.307649,0.179991,0.297385,0.31094,0.361683
3217.8835449,0.299576,0.163534,0.292464,0.311395,0.342786
3218.5795898,0.302467,0.20149,0.29037,0.315761,0.35163
3219.2756348,0.297913,0.189724,0.291096,0.307107,0.340474
3219.9716797,0.296095,0.197608,0.286062,0.310365,0.3408
3220.6674805,0.299877,0.184201,0.284895,0.313408,0.351119
3221.3635254,0.298152,0.181941,0.286508,0.308951,0.347088
3222.0595703,0.295877,0.188261,0.286119,0.306642,0.344419
3222.7556152,0.292043,0.159313,0.284081,0.300389,0.336284
3223.4516602,0.299817,0.199441,0.28909,0.307768,0.349647
3224.1477051,0.296797,0.18226,0.288193,0.301967,0.344206
3224.84375,0.295395,0.177648,0.288752,0.307102,0.336051
3225.5397949,0.297742,0.188692,0.287726,0.311586,0.341316
3226.2358398,0.296104,0.194363,0.292559,0.296973,0.335893
3226.9318848,0.294323,0.185797,0.289608,0.297918,0.335855
3227.6279297,0.302605,0.1693,0.287717,0.317168,0.355578
3228.3239746,0.299535,0.183479,0.291023,0.310643,0.341499
3229.0200195,0.298752,0.191719,0.297448,0.311172,0.330413
3229.7160645,0.304981,0.195282,0.293475,0.315933,0.354133
3230.4121094,0.305449,0.199184,0.290695,0.318705,0.358366
3231.1081543,0.302604,0.174946,0.298037,0.313573,0.341877
3231.8041992,0.293576,0.205964,0.284005,0.301148,0.341144
3232.5002441,0.29606,0.211553,0.283526,0.312618,0.341527
3233.1962891,0.288976,0.183623,0.283596,0.293789,0.329785
3233.8920898,0.284943,0.204128,0.276002,0.288533,0.331495
3234.5881348,0.290182,0.174953,0.279615,0.307611,0.331177
3235.2841797,0.285963,0.163757,0.283044,0.285361,0.326624
3235.9802246,0.28609,0.17423,0.280084,0.2892,0.326986
3236.6762695,0.28931,0.175217,0.27512,0.306086,0.336749
3237.3723145,0.291104,0.187628,0.282719,0.306525,0.329038
3238.0683594,0.291606,0.19267,0.2843,0.297501,0.334097
3238.7644043,0.293119,0.187503,0.285866,0.298414,0.337778
3239.4604492,0.294628,0.164702,0.280631,0.302806,0.345408
3240.1564941,0.290258,0.177193,0.283265,0.292969,0.334023
3240.8525391,0.292733,0.193716,0.280127,0.298538,0.344664
3241.548584,0.293832,0.173815,0.280202,0.304405,0.343109
3242.2446289,0.292949,0.194501,0.287439,0.296564,0.333566
3242.9406738,0.289929,0.181998,0.283508,0.295696,0.334571
3243.6367188,0.296843,0.204384,0.281742,0.310903,0.347663
3244.3327637,0.292045,0.179025,0.282894,0.300831,0.33677
3245.0288086,0.288335,0.185473,0.285311,0.297192,0.324318
3245.7248535,0.291296,0.208679,0.279916,0.300115,0.339109
3246.4208984,0.287376,0.182472,0.278218,0.301233,0.327593
3247.1169434,0.282929,0.187188,0.279333,0.292002,0.315957
3247.8127441,0.282927,0.192101,0.271272,0.285889,0.332118
3248.5087891,0.285824,0.195524,0.276384,0.293037,0.330242
3249.204834,0.281391,0.209574,0.273653,0.286008,0.324714
3249.9008789,0.283444,0.204616,0.273121,0.293289,0.326202
3250.5969238,0.284067,0.173301,0.277638,0.296089,0.318734
3251.2929688,0.286687,0.180432,0.279363,0.291727,0.328863
3251.9890137,0.277656,0.181785,0.273712,0.284461,0.312735
3252.6850586,0.282573,0.192259,0.273253,0.291122,0.322354
3253.3811035,0.283929,0.177863,0.282014,0.295341,0.312712
3254.0771484,0.280874,0.17101,0.279311,0.289817,0.311589
3254.7731934,0.283009,0.181393,0.273737,0.292727,0.325458
3255.4692383,0.294474,0.178252,0.284192,0.308203,0.336079
3256.1652832,0.294009,0.183317,0.287276,0.303463,0.334507
3256.8613281,0.286469,0.168792,0.278778,0.294615,0.325973
3257.557373,0.29073,0.195658,0.276958,0.309592,0.334888
3258.253418,0.286601,0.183441,0.277415,0.301506,0.326561
3258.9494629,0.281272,0.175092,0.27484,0.290329,0.319041
3259.6455078,0.28542,0.19849,0.274355,0.296849,0.327829
3260.3415527,0.281771,0.188198,0.273486,0.288058,0.323747
3261.0373535,0.280656,0.20702,0.273777,0.286966,0.319812
3261.7333984,0.282303,0.184087,0.271781,0.288446,0.328606
3262.4294434,0.285441,0.187822,0.279563,0.293695,0.323536
3263.1254883,0.28287,0.183457,0.276321,0.297987,0.318317
3263.8215332,0.280238,0.166301,0.272648,0.288912,0.320185
3264.5175781,0.280091,0.164566,0.272839,0.294761,0.315733
3265.213623,0.284303,0.187215,0.271727,0.288699,0.335754
3265.909668,0.277893,0.180799,0.272883,0.284423,0.314799
3266.6057129,0.280245,0.197275,0.271251,0.286574,0.32346
3267.3017578,0.278556,0.196233,0.275639,0.285992,0.311371
3267.9978027,0.276062,0.180857,0.267452,0.279336,0.319769
3268.6938477,0.278218,0.190967,0.272493,0.282654,0.318577
3269.3898926,0.280249,0.183749,0.277059,0.283456,0.316066
3270.0859375,0.27813,0.187237,0.274434,0.284876,0.312772
3270.7819824,0.277602,0.202048,0.272095,0.285561,0.313925
3271.4780273,0.277294,0.185997,0.267594,0.295013,0.313645
3272.1740723,0.275205,0.185437,0.267477,0.2851,0.312678
3272.8701172,0.273017,0.179335,0.263917,0.277061,0.315699
3273.5661621,0.27598,0.188509,0.269495,0.284213,0.311347
3274.2619629,0.277358,0.171536,0.274113,0.287649,0.30812
3274.9580078,0.277463,0.197138,0.272335,0.282649,0.314046
3275.6540527,0.281734,0.185526,0.270903,0.290668,0.324753
3276.3500977,0.281356,0.182238,0.27001,0.287554,0.328737
3277.0461426,0.279329,0.183745,0.275163,0.28402,0.316137
3277.7421875,0.280715,0.182343,0.267923,0.291896,0.328149
3278.4382324,0.27835,0.186072,0.270505,0.28455,0.319048
3279.1342773,0.273368,0.17513,0.268897,0.284381,0.304334
3279.8303223,0.278071,0.19512,0.266356,0.286226,0.323341
3280.5263672,0.281231,0.20766,0.269039,0.293753,0.324445
3281.2224121,0.273854,0.182846,0.267477,0.283471,0.309105
3281.918457,0.274608,0.17087,0.269922,0.273327,0.313734
3282.614502,0.275795,0.179547,0.269092,0.28208,0.31591
3283.3105469,0.27413,0.188776,0.27085,0.28083,0.305755
3284.0065918,0.275687,0.199014,0.266994,0.290025,0.311046
3284.7026367,0.277339,0.190097,0.269107,0.278383,0.321831
3285.3986816,0.281659,0.168463,0.275513,0.290906,0.317918
3286.0947266,0.270742,0.181149,0.264659,0.276836,0.308144
3286.7907715,0.270743,0.190513,0.259384,0.280145,0.311187
3287.4865723,0.272784,0.188748,0.262616,0.277021,0.316397
3288.1826172,0.273139,0.185613,0.273061,0.276666,0.303532
3288.8786621,0.276883,0.179254,0.275802,0.278834,0.30972
3289.574707,0.277805,0.173285,0.266234,0.289474,0.319482
3290.270752,0.274325,0.169605,0.272885,0.277429,0.306077
3290.9667969,0.270538,0.167086,0.268864,0.27321,0.301787
3291.6628418,0.273955,0.176149,0.26505,0.283472,0.312996
3292.3588867,0.272011,0.192977,0.268453,0.276788,0.306266
3293.0549316,0.272892,0.169491,0.265039,0.280215,0.311586
3293.7509766,0.273838,0.19406,0.265796,0.283443,0.312894
3294.4470215,0.276475,0.181882,0.273306,0.284406,0.307024
3295.1430664,0.275449,0.193608,0.276453,0.277395,0.303389
3295.8391113,0.284156,0.184941,0.27582,0.295858,0.323685
3296.5351563,0.285211,0.188166,0.278283,0.292244,0.325937
3297.2312012,0.285037,0.188909,0.285495,0.289817,0.316477
3297.9272461,0.284518,0.163626,0.277673,0.290628,0.326779
3298.623291,0.292069,0.180444,0.279081,0.300938,0.343048
3299.3193359,0.291386,0.182812,0.280961,0.30003,0.339056
3300.0153809,0.285089,0.184045,0.277558,0.286732,0.332105
3300.7111816,0.284455,0.172091,0.273059,0.290311,0.332894
3301.4072266,0.284292,0.176149,0.271793,0.2867,0.335481
3302.1032715,0.275224,0.194103,0.265495,0.279722,0.318362
3302.7993164,0.270203,0.176113,0.260711,0.289345,0.300058
3303.4953613,0.274679,0.183997,0.26602,0.287766,0.308993
3304.1914063,0.27122,0.18574,0.266545,0.270666,0.307672
3304.8874512,0.272029,0.186823,0.268539,0.275482,0.303849
3305.5834961,0.272631,0.162949,0.262692,0.287728,0.308092
3306.279541,0.272641,0.167649,0.266259,0.281057,0.307684
3306.9755859,0.274361,0.18309,0.268573,0.280153,0.313772
3307.6716309,0.274824,0.200233,0.26432,0.284585,0.31518
3308.3676758,0.277494,0.183915,0.271746,0.282118,0.316414
3309.0637207,0.27182,0.180216,0.266589,0.274679,0.309521
3309.7597656,0.271258,0.180269,0.263236,0.281019,0.307341
3310.4558105,0.27443,0.200093,0.263487,0.28774,0.313674
3311.1518555,0.278184,0.199419,0.278511,0.282574,0.308499
3311.8479004,0.282507,0.175499,0.273655,0.289837,0.324677
3312.5439453,0.285186,0.194188,0.273293,0.297741,0.329359
3313.2399902,0.281054,0.172927,0.274674,0.295907,0.314309
3313.935791,0.282663,0.173276,0.276945,0.288508,0.325526
3314.6318359,0.286433,0.159366,0.275267,0.299462,0.330256
3315.3278809,0.291316,0.169908,0.284722,0.298104,0.332717
3316.0239258,0.2848,0.194697,0.276916,0.299383,0.32321
3316.7199707,0.281968,0.174304,0.273765,0.287785,0.32642
3317.4160156,0.283526,0.188888,0.274234,0.293263,0.32679
3318.1120605,0.278569,0.183297,0.273174,0.285056,0.317676
3318.8081055,0.281337,0.179248,0.270821,0.287809,0.329893
3319.5041504,0.282076,0.190372,0.274303,0.291596,0.323711
3320.2001953,0.27536,0.169666,0.271041,0.274851,0.316949
3320.8962402,0.276769,0.169374,0.266016,0.283599,0.323709
3321.5922852,0.275357,0.182542,0.265323,0.284758,0.319274
3322.2883301,0.275807,0.186989,0.270835,0.27497,0.319008
3322.984375,0.272788,0.18132,0.263809,0.277957,0.314911
3323.6804199,0.277179,0.1964,0.268113,0.285809,0.319458
3324.3764648,0.279948,0.156969,0.271135,0.293573,0.319126
3325.0725098,0.267673,0.183285,0.265236,0.273184,0.298145
3325.7685547,0.270453,0.162593,0.257163,0.28796,0.311681
3326.4645996,0.273328,0.178822,0.264908,0.286124,0.308346
3327.1604004,0.272363,0.192061,0.268621,0.277392,0.30845
3327.8564453,0.27425,0.174459,0.26702,0.281493,0.314105
3328.5524902,0.275058,0.183783,0.262284,0.288057,0.31891
3329.2485352,0.276372,0.172168,0.269786,0.279041,0.318067
3329.9445801,0.277241,0.158841,0.271821,0.283276,0.317668
3330.640625,0.283718,0.175907,0.277407,0.292119,0.323454
3331.3366699,0.292988,0.185967,0.289574,0.297974,0.336176
3332.0327148,0.292241,0.181252,0.287807,0.299091,0.333094
3332.7287598,0.292012,0.155231,0.282114,0.299184,0.339061
3333.4248047,0.29085,0.176692,0.282188,0.293971,0.341486
3334.1208496,0.286741,0.151132,0.279681,0.283279,0.336329
3334.8168945,0.280461,0.174126,0.267169,0.286276,0.333609
3335.5129395,0.27665,0.177234,0.267641,0.280142,0.321879
3336.2089844,0.275515,0.167946,0.271796,0.27484,0.317085
3336.9050293,0.274089,0.204402,0.268491,0.280074,0.311287
3337.6010742,0.275233,0.179128,0.265786,0.282205,0.318699
3338.2971191,0.279032,0.170716,0.274984,0.285473,0.314847
3338.9931641,0.27462,0.183721,0.268406,0.283949,0.310856
3339.689209,0.275655,0.181472,0.264234,0.287129,0.317166
3340.3852539,0.279624,0.179276,0.269588,0.287065,0.321226
3341.0810547,0.273128,0.177339,0.267526,0.28351,0.30989
3341.7770996,0.274608,0.180774,0.264667,0.2776,0.316169
3342.4731445,0.277993,0.183873,0.264159,0.28916,0.323547
3343.1691895,0.27179,0.170878,0.266852,0.272412,0.310391
3343.8652344,0.269046,0.172961,0.259654,0.276467,0.312107
3344.5612793,0.269985,0.195264,0.258571,0.277487,0.314995
3345.2573242,0.270071,0.165426,0.262958,0.279634,0.306998
3345.9533691,0.280174,0.150334,0.280272,0.279146,0.31815
3346.6494141,0.289949,0.166907,0.282453,0.288825,0.340275
3347.345459,0.302112,0.164391,0.28475,0.31114,0.364622
3348.0415039,0.2932,0.161997,0.289877,0.29829,0.335319
3348.7375488,0.289534,0.168375,0.277997,0.286941,0.347237
3349.4335938,0.289317,0.158354,0.272745,0.299872,0.34326
3350.1296387,0.280015,0.176855,0.270594,0.28572,0.328202
3350.8256836,0.269054,0.173169,0.25805,0.271338,0.315158
3351.5217285,0.269129,0.180639,0.258106,0.275265,0.312198
3352.2177734,0.262269,0.160886,0.255218,0.267992,0.301275
3352.9138184,0.262192,0.178311,0.256252,0.266139,0.299599
3353.6098633,0.264195,0.175486,0.254556,0.278289,0.300263
3354.3056641,0.264895,0.163103,0.259289,0.267928,0.3011
3355.001709,0.260887,0.15353,0.253261,0.268426,0.296295
3355.6977539,0.262285,0.174237,0.25228,0.271348,0.29819
3356.3937988,0.263657,0.179372,0.254438,0.264765,0.305613
3357.0898438,0.259069,0.173713,0.250934,0.268466,0.294582
3357.7858887,0.263249,0.17495,0.253874,0.27063,0.302947
3358.4819336,0.259583,0.178233,0.252313,0.261752,0.297392
3359.1779785,0.256999,0.166326,0.252562,0.257772,0.294552
3359.8740234,0.258146,0.183457,0.253197,0.261503,0.292287
3360.5700684,0.259509,0.159943,0.253469,0.266153,0.296404
3361.2661133,0.259061,0.166202,0.254435,0.258445,0.298881
3361.9621582,0.257196,0.149317,0.253826,0.261594,0.290606
3362.6582031,0.265106,0.165412,0.252754,0.280329,0.307456
3363.354248,0.26321,0.182651,0.257429,0.270361,0.300473
3364.050293,0.257158,0.1429,0.250527,0.264873,0.292708
3364.7463379,0.261877,0.154761,0.247247,0.27162,0.30671
3365.4423828,0.258259,0.168832,0.252083,0.267788,0.293633
3366.1384277,0.252496,0.139613,0.248357,0.257563,0.286417
3366.8344727,0.253781,0.151032,0.244357,0.264614,0.290834
3367.5302734,0.251718,0.169337,0.248881,0.26016,0.280669
3368.2263184,0.251642,0.166247,0.248295,0.264499,0.278109
3368.9223633,0.257539,0.177745,0.251449,0.259573,0.296479
3369.6184082,0.255909,0.174186,0.247687,0.266543,0.290298
3370.3144531,0.259869,0.170598,0.252075,0.26797,0.296675
3371.010498,0.251116,0.154655,0.245627,0.252652,0.288417
3371.706543,0.25277,0.160321,0.246738,0.25649,0.288918
3372.4025879,0.253563,0.177064,0.248504,0.254336,0.289244
3373.0986328,0.247432,0.182067,0.242478,0.251233,0.281116
3373.7946777,0.247822,0.152286,0.238115,0.25539,0.284617
3374.4907227,0.249187,0.162666,0.242646,0.254816,0.284179
3375.1867676,0.249545,0.17922,0.2431,0.253192,0.287577
3375.8828125,0.246854,0.16979,0.24329,0.248079,0.281897
3376.5788574,0.247587,0.159717,0.240111,0.260117,0.279848
3377.2749023,0.243912,0.172686,0.240584,0.247946,0.275975
3377.9709473,0.245297,0.163459,0.235947,0.260642,0.278166
3378.6669922,0.24328,0.150424,0.239215,0.248272,0.272733
3379.3630371,0.249153,0.163976,0.241777,0.254109,0.285434
3380.059082,0.241211,0.160073,0.236473,0.246513,0.273051
3380.7548828,0.246155,0.163485,0.238842,0.256288,0.281009
3381.4509277,0.246825,0.155789,0.24039,0.260062,0.274333
3382.1469727,0.243817,0.15584,0.24287,0.249714,0.26729
3382.8430176,0.248044,0.14287,0.243389,0.254861,0.280574
3383.5390625,0.251081,0.161195,0.243586,0.252072,0.290517
3384.2351074,0.250641,0.173609,0.247358,0.250411,0.285135
3384.9311523,0.254895,0.158944,0.245085,0.254889,0.301207
3385.6271973,0.253062,0.151106,0.24527,0.250288,0.298697
3386.3232422,0.250445,0.168826,0.243025,0.251991,0.287988
3387.0192871,0.242826,0.167119,0.239505,0.24544,0.275085
3387.715332,0.244682,0.158304,0.235028,0.251192,0.281969
3388.411377,0.244672,0.155258,0.238363,0.256483,0.275494
3389.1074219,0.239851,0.169984,0.235033,0.250557,0.264808
3389.8034668,0.238827,0.171275,0.234296,0.248431,0.267147
3390.4995117,0.241021,0.161298,0.23413,0.246746,0.275101
3391.1955566,0.239476,0.1596,0.23835,0.243983,0.267484
3391.8916016,0.234815,0.167896,0.231364,0.239297,0.262792
3392.5876465,0.237494,0.153006,0.230444,0.244808,0.268796
3393.2836914,0.23645,0.146956,0.232084,0.234958,0.269739
3393.9794922,0.23733,0.167876,0.231517,0.24409,0.267559
3394.6755371,0.236944,0.172029,0.230598,0.25286,0.262251
3395.371582,0.238028,0.159559,0.232198,0.248039,0.266675
3396.067627,0.235744,0.164399,0.234743,0.238421,0.261212
3396.7636719,0.239874,0.150152,0.231621,0.245783,0.27602
3397.4597168,0.237061,0.167433,0.235531,0.24019,0.263377
3398.1557617,0.239147,0.163024,0.235459,0.239364,0.271611
3398.8518066,0.237205,0.152267,0.233549,0.235544,0.272955
3399.5478516,0.243019,0.181269,0.235865,0.252253,0.274804
3400.2438965,0.242713,0.15525,0.242686,0.25186,0.265336
3400.9399414,0.242697,0.168733,0.238655,0.242238,0.277211
3401.6359863,0.260576,0.158189,0.245474,0.274872,0.31019
3402.3320313,0.257773,0.156457,0.255675,0.273383,0.284719
3403.0280762,0.263567,0.157736,0.245321,0.271955,0.322293
3403.7241211,0.262569,0.152331,0.241648,0.293373,0.309754
3404.420166,0.25402,0.154927,0.242444,0.26777,0.293655
3405.1162109,0.247723,0.160209,0.233097,0.247239,0.300886
3405.8122559,0.240076,0.171338,0.227251,0.256405,0.279404
3406.5083008,0.239346,0.148889,0.2304,0.24933,0.274962
3407.2041016,0.233997,0.148313,0.224313,0.239288,0.272148
3407.9001465,0.232004,0.140803,0.22691,0.237838,0.262984
3408.5961914,0.233611,0.163193,0.226423,0.24986,0.258792
3409.2922363,0.236464,0.139278,0.230109,0.247888,0.267114
3409.9882813,0.236247,0.158228,0.235434,0.239681,0.262678
3410.6843262,0.240368,0.1419,0.227575,0.252913,0.280464
3411.3803711,0.240123,0.173558,0.237169,0.252385,0.263863
3412.076416,0.232749,0.158409,0.231819,0.235372,0.259819
3412.7724609,0.23622,0.149314,0.225014,0.251594,0.271183
3413.4685059,0.236632,0.153733,0.229173,0.243399,0.268804
3414.1645508,0.23212,0.165288,0.232553,0.231451,0.259352
3414.8605957,0.235654,0.161226,0.231057,0.236581,0.26969
3415.5566406,0.246365,0.168464,0.237402,0.24991,0.287996
3416.2526855,0.253086,0.16546,0.246711,0.246328,0.29948
3416.9487305,0.246989,0.148307,0.243151,0.252326,0.281831
3417.6447754,0.262436,0.149969,0.243737,0.266358,0.324199
3418.3408203,0.258939,0.143535,0.246896,0.259009,0.311687
3419.0368652,0.241721,0.159138,0.236088,0.244188,0.277425
3419.7329102,0.243745,0.161277,0.225346,0.255838,0.295691
3420.4287109,0.24055,0.148625,0.231221,0.24941,0.278557
3421.1247559,0.232069,0.144708,0.228115,0.229991,0.265888
3421.8208008,0.230878,0.15612,0.219863,0.241196,0.267863
3422.5168457,0.231436,0.147946,0.224617,0.242143,0.263481
3423.2128906,0.228718,0.143236,0.224609,0.235336,0.25548
3423.9089355,0.227117,0.158273,0.219231,0.238253,0.255461
3424.6049805,0.228873,0.152742,0.223631,0.234267,0.258528
3425.3010254,0.22852,0.136121,0.223493,0.239406,0.253784
3425.9970703,0.223914,0.162114,0.216786,0.228346,0.256746
3426.6931152,0.228336,0.156262,0.215437,0.238255,0.265628
3427.3891602,0.226761,0.140389,0.223612,0.235745,0.250731
3428.0852051,0.223186,0.144596,0.218042,0.232975,0.250642
3428.78125,0.22805,0.156927,0.219312,0.236002,0.261093
3429.4772949,0.229216,0.15174,0.226292,0.229465,0.259993
3430.1733398,0.231373,0.152062,0.226142,0.232807,0.265922
3430.8693848,0.233108,0.134486,0.230396,0.228518,0.268257
3431.5654297,0.247488,0.166691,0.23228,0.243934,0.30313
3432.2614746,0.237691,0.150211,0.228452,0.230829,0.283373
3432.9575195,0.23222,0.135938,0.227304,0.229759,0.268888
3433.6535645,0.231505,0.177551,0.214593,0.240505,0.278686
3434.3493652,0.226477,0.151662,0.221258,0.225452,0.261483
3435.0454102,0.221861,0.15948,0.216446,0.229478,0.251636
3435.7414551,0.22231,0.15148,0.217651,0.227982,0.251561
3436.4375,0.221678,0.161513,0.219001,0.224219,0.248835
3437.1335449,0.217597,0.148237,0.215624,0.223009,0.241205
3437.8295898,0.219462,0.150177,0.214114,0.221853,0.248575
3438.5256348,0.222833,0.149678,0.21673,0.225559,0.254605
3439.2216797,0.215838,0.158984,0.210299,0.220025,0.24678
3439.9177246,0.219015,0.159158,0.211594,0.229138,0.247187
3440.6137695,0.218343,0.163796,0.218015,0.221577,0.240394
3441.3098145,0.218992,0.16584,0.219221,0.218897,0.242066
3442.0058594,0.220458,0.173778,0.215823,0.227334,0.247641
3442.7019043,0.226437,0.141361,0.21967,0.232177,0.260289
3443.3979492,0.222244,0.150782,0.224552,0.2231,0.243938
3444.0939941,0.226279,0.156053,0.219721,0.231518,0.260713
3444.7900391,0.23086,0.173226,0.22217,0.229886,0.268985
3445.486084,0.232833,0.144718,0.222424,0.234116,0.275379
3446.1821289,0.225184,0.162299,0.217879,0.228406,0.258451
3446.8781738,0.223475,0.158788,0.212564,0.223838,0.263748
3447.5739746,0.2241,0.155811,0.213929,0.231324,0.257731
3448.2700195,0.216705,0.148609,0.209354,0.225027,0.245602
3448.9660645,0.216573,0.139424,0.210301,0.221023,0.243098
